ID,Category,years_experience,cert_count,quantified_achievements,structural_completeness_score,word_count,quality_cluster_kmeans,quality_cluster_dbscan
93653247,FINANCE,0,0,5,6,914,2,3
29612672,FINANCE,0,0,0,5,822,0,0
66741193,FINANCE,0,2,3,4,963,2,1
24553863,FINANCE,0,0,0,4,845,0,1
16449850,FINANCE,0,0,0,4,683,0,1
47410104,FINANCE,0,4,1,4,645,0,1
38225199,FINANCE,0,2,0,6,820,2,3
14106638,FINANCE,0,5,1,5,1099,2,0
19243556,FINANCE,25,0,2,3,727,1,-1
20880935,FINANCE,0,0,1,4,724,0,1
95519832,FINANCE,0,1,0,5,401,0,0
39295103,FINANCE,0,0,0,5,647,0,0
25101183,FINANCE,0,4,5,6,951,2,-1
88038965,FINANCE,0,3,3,4,807,2,1
17392859,FINANCE,0,0,0,5,866,0,0
20969845,FINANCE,0,0,0,6,533,0,3
20275356,FINANCE,0,0,0,3,701,0,2
59818742,FINANCE,1,4,0,6,936,2,3
72136463,FINANCE,0,2,0,6,989,2,3
98513424,FINANCE,0,1,1,5,981,2,0
15717923,FINANCE,5,0,0,3,774,0,2
24833063,FINANCE,0,4,2,7,1440,2,-1
15792052,FINANCE,0,1,0,5,714,0,0
59450123,FINANCE,0,0,2,5,955,2,0
24611721,FINANCE,0,0,0,4,634,0,1
15224503,FINANCE,0,1,1,5,768,0,0
27409087,FINANCE,0,3,0,6,1297,2,3
20918464,FINANCE,0,4,0,6,855,2,3
19540089,FINANCE,0,5,0,6,1136,2,3
28724469,FINANCE,0,2,1,6,934,2,3
18636651,FINANCE,0,1,6,4,908,2,1
59777056,FINANCE,0,0,0,6,634,0,3
22492537,FINANCE,0,0,1,5,745,0,0
24967652,FINANCE,0,8,1,4,1240,2,-1
24533931,APPAREL,0,0,0,4,250,0,1
21807211,APPAREL,0,1,1,4,793,0,1
71767359,APPAREL,0,0,1,4,1289,0,1
27694040,APPAREL,0,0,0,4,265,0,1
15535408,APPAREL,4,0,0,4,674,0,1
13386301,APPAREL,0,0,3,4,920,0,1
27091280,APPAREL,0,0,1,5,1225,2,0
14413257,APPAREL,0,15,0,5,788,2,-1
11677077,APPAREL,0,0,0,4,1110,0,1
29521434,APPAREL,0,0,0,4,283,0,1
50324968,APPAREL,0,0,0,4,402,0,1
13764840,APPAREL,0,0,0,4,291,0,1
19070271,APPAREL,7,0,0,4,813,0,1
56151548,APPAREL,0,0,0,4,654,0,1
16391949,APPAREL,0,0,0,4,675,0,1
13418452,APPAREL,0,10,1,4,992,2,-1
27099856,APPAREL,0,0,3,4,979,0,1
26046878,APPAREL,0,0,0,5,647,0,0
35121930,APPAREL,0,3,0,4,784,0,1
10182582,APPAREL,0,1,0,5,302,0,0
12669075,APPAREL,0,4,0,6,620,2,3
16915389,APPAREL,0,0,0,3,332,0,2
12668625,APPAREL,0,0,0,3,826,0,2
14698557,APPAREL,0,0,0,4,669,0,1
27549075,APPAREL,0,1,0,3,639,0,2
31225895,APPAREL,0,0,0,3,703,0,2
15479281,APPAREL,0,0,0,5,687,0,0
26691587,APPAREL,0,3,0,7,737,2,4
11232471,APPAREL,0,0,0,4,286,0,1
21007083,APPAREL,0,0,1,4,250,0,1
20905088,APPAREL,0,1,1,4,1051,0,1
16723524,APPAREL,0,0,0,5,832,0,0
14937492,APPAREL,0,0,4,4,918,0,1
72807293,APPAREL,0,2,2,5,683,2,0
30344127,APPAREL,0,0,1,5,950,0,0
23719943,APPAREL,0,0,4,6,729,2,3
58208591,APPAREL,0,4,0,4,1596,2,-1
15154822,APPAREL,15,0,0,5,692,1,0
46514339,APPAREL,0,0,2,4,752,0,1
11409460,APPAREL,0,1,0,4,397,0,1
99806115,APPAREL,0,0,0,4,847,0,1
29640922,APPAREL,0,4,0,5,986,2,0
12860543,APPAREL,0,1,0,6,859,2,3
29764492,APPAREL,0,2,0,6,1515,2,3
91533580,APPAREL,0,0,1,5,683,0,0
13807808,APPAREL,0,0,0,3,345,0,2
16605640,APPAREL,0,0,0,5,813,0,0
17714174,APPAREL,13,0,0,6,1735,1,-1
28998957,APPAREL,0,0,0,4,846,0,1
71499299,APPAREL,0,3,1,5,651,2,0
30430249,APPAREL,0,0,0,4,832,0,1
10876132,APPAREL,0,1,0,5,756,0,0
18509268,APPAREL,0,0,0,4,663,0,1
35571205,APPAREL,0,1,0,4,1091,0,1
23190306,APPAREL,0,0,0,5,651,0,0
29028935,APPAREL,0,2,0,4,869,0,1
12059610,APPAREL,0,0,0,3,921,0,2
26829561,APPAREL,0,3,4,6,433,2,-1
78273826,APPAREL,0,0,1,5,1110,2,0
27176039,APPAREL,0,0,3,6,755,2,3
22249155,APPAREL,0,0,0,4,650,0,1
25142074,APPAREL,0,3,1,5,424,0,0
19402977,APPAREL,0,0,0,5,362,0,0
13858219,APPAREL,0,0,1,4,286,0,1
15746146,APPAREL,0,0,0,5,1031,0,0
17659053,APPAREL,0,0,1,5,921,0,0
26586477,APPAREL,0,0,3,4,685,0,1
37750854,APPAREL,0,0,2,5,797,0,0
33665485,APPAREL,0,0,1,5,665,0,0
26098594,APPAREL,0,1,0,3,758,0,2
91026230,APPAREL,0,3,0,5,809,2,0
16985289,APPAREL,0,0,0,5,711,0,0
54308684,APPAREL,0,1,0,5,1022,0,0
10562768,APPAREL,0,17,1,5,828,2,-1
41586420,APPAREL,0,1,0,4,1053,0,1
21570485,APPAREL,0,0,0,4,796,0,1
12122372,APPAREL,0,0,0,3,358,0,2
14304010,APPAREL,0,0,0,5,676,0,0
36136569,APPAREL,0,0,0,5,890,0,0
35603950,APPAREL,0,0,0,5,925,0,0
52252936,APPAREL,0,11,2,5,799,2,-1
70750649,APPAREL,7,0,3,3,1205,0,-1
43852883,APPAREL,0,7,0,5,837,2,0
31761591,APPAREL,0,1,4,3,868,0,2
31362807,APPAREL,0,1,3,4,763,0,1
24516163,APPAREL,0,0,0,4,684,0,1
20504094,APPAREL,0,0,0,5,919,0,0
24989856,APPAREL,0,1,0,5,647,0,0
16500168,APPAREL,0,0,0,4,845,0,1
35985133,APPAREL,0,1,0,5,1136,2,0
22852364,APPAREL,0,2,3,5,824,2,0
83566455,APPAREL,0,0,0,4,706,0,1
10738095,APPAREL,0,2,0,4,1117,0,1
36094883,APPAREL,0,1,0,6,655,2,3
19714635,APPAREL,0,0,2,5,1513,2,0
56025640,APPAREL,0,1,0,4,915,0,1
25543217,APPAREL,0,0,0,5,797,0,0
14206561,ENGINEERING,0,2,0,5,433,0,0
15139979,ENGINEERING,20,2,0,5,1714,1,-1
44624796,ENGINEERING,25,0,0,4,457,1,-1
54227873,ENGINEERING,0,0,0,5,913,0,0
28005884,ENGINEERING,0,2,0,5,619,0,0
82246962,ENGINEERING,10,2,0,4,1049,1,1
13149176,ENGINEERING,0,0,0,4,879,0,1
12022566,ENGINEERING,0,0,0,4,740,0,1
20981299,ENGINEERING,0,0,2,5,735,0,0
25919149,ENGINEERING,0,1,1,3,644,0,2
86828820,ENGINEERING,0,1,0,4,669,0,1
28320387,ENGINEERING,0,0,0,5,639,0,0
27756469,ENGINEERING,0,1,1,5,743,0,0
14049846,ENGINEERING,0,0,0,5,743,0,0
43752620,ENGINEERING,0,1,0,6,928,2,3
74236636,ENGINEERING,0,2,0,6,777,2,3
47549345,ENGINEERING,0,3,0,7,539,2,4
28505854,ENGINEERING,0,1,0,6,1172,2,3
38535335,ENGINEERING,0,1,0,4,216,0,1
25608963,ENGINEERING,0,1,1,5,849,0,0
24647794,ENGINEERING,0,0,0,3,707,0,2
16803215,ENGINEERING,0,0,0,4,760,0,1
37335325,ENGINEERING,0,2,3,5,1220,2,0
81125166,ENGINEERING,0,0,1,4,1265,0,1
32081266,ENGINEERING,0,0,2,6,1392,2,3
25797445,ENGINEERING,0,0,0,3,641,0,2
28831378,ENGINEERING,0,1,0,6,715,2,3
50328713,ENGINEERING,0,0,1,4,1209,0,1
27040860,ENGINEERING,0,0,0,4,440,0,1
21807224,ENGINEERING,20,4,1,4,369,1,-1
17926546,ENGINEERING,8,0,0,4,824,0,1
20882041,ENGINEERING,0,0,1,5,826,0,0
56691064,ENGINEERING,0,3,0,4,842,0,1
64755882,ENGINEERING,0,1,1,5,648,0,0
30097175,ENGINEERING,0,6,0,5,644,2,0
28628090,ENGINEERING,20,1,0,6,1529,1,-1
19612167,ENGINEERING,9,0,1,4,406,0,1
21298336,ENGINEERING,0,0,0,4,156,0,1
25930778,ENGINEERING,0,0,0,5,276,0,0
31684925,ENGINEERING,0,3,0,5,816,2,0
39855211,ENGINEERING,0,0,0,4,940,0,1
12518008,ENGINEERING,6,3,0,6,968,2,-1
20566550,ENGINEERING,0,4,0,5,988,2,0
55953734,ENGINEERING,0,1,0,5,710,0,0
23234047,ENGINEERING,0,2,0,5,730,0,0
38314236,ENGINEERING,0,1,0,4,457,0,1
25425322,ENGINEERING,0,0,4,5,1029,2,0
55595908,ENGINEERING,0,0,0,3,909,0,2
28631840,ENGINEERING,14,3,2,5,699,1,0
23438227,ENGINEERING,0,3,0,4,804,0,1
35737840,ENGINEERING,3,0,0,5,700,0,0
90280583,ENGINEERING,0,1,5,4,847,2,1
51588273,ENGINEERING,0,0,0,5,372,0,0
15601399,ENGINEERING,0,0,0,5,294,0,0
64468610,ENGINEERING,10,0,2,5,868,1,0
28078163,ENGINEERING,10,0,2,5,874,1,0
31677347,ENGINEERING,0,0,2,5,899,0,0
28762662,ENGINEERING,10,1,2,4,976,1,1
15858254,ENGINEERING,10,2,0,4,614,1,1
16911115,ENGINEERING,0,0,1,5,699,0,0
27152464,ENGINEERING,14,11,3,7,815,2,-1
35651876,ENGINEERING,0,5,0,6,1961,2,-1
19124258,ENGINEERING,0,1,0,5,648,0,0
24322804,ENGINEERING,0,0,1,5,768,0,0
12488356,ENGINEERING,0,3,1,6,891,2,3
26834746,ENGINEERING,0,2,0,5,980,2,0
32985311,ENGINEERING,0,4,0,4,430,0,1
39835894,ENGINEERING,0,0,1,4,956,0,1
21847415,ENGINEERING,0,1,0,5,817,0,0
30288581,ENGINEERING,0,0,2,5,467,0,0
36149549,ENGINEERING,0,1,0,6,637,2,3
17103000,ENGINEERING,0,1,1,4,702,0,1
12011623,ENGINEERING,0,0,4,6,915,2,3
12748557,ENGINEERING,0,0,0,3,751,0,2
28923650,ENGINEERING,0,0,0,4,752,0,1
30542184,ENGINEERING,0,0,1,4,1115,0,1
19396040,ENGINEERING,0,0,0,5,707,0,0
35389360,ENGINEERING,0,7,0,7,1306,2,-1
36517781,ENGINEERING,0,1,0,5,849,0,0
15941675,ENGINEERING,0,2,0,4,647,0,1
19397727,ENGINEERING,0,6,0,4,599,0,1
47919212,ENGINEERING,0,0,0,4,773,0,1
10712803,ENGINEERING,20,2,2,4,1209,1,-1
14554542,ENGINEERING,0,0,2,4,1566,2,1
22605864,ENGINEERING,10,3,0,5,1058,1,0
49127329,ENGINEERING,0,3,0,4,1163,0,1
10219099,ENGINEERING,0,2,0,4,1044,0,1
82125182,ENGINEERING,0,0,0,5,578,0,0
22890839,ENGINEERING,4,2,0,4,802,0,1
17108676,ENGINEERING,0,1,0,4,722,0,1
17488801,ENGINEERING,0,0,2,4,635,0,1
23497307,ENGINEERING,0,0,2,6,906,2,3
19553067,ENGINEERING,0,1,0,5,639,0,0
11981094,ENGINEERING,10,0,2,5,810,1,0
17043822,ENGINEERING,0,4,1,4,898,2,1
21038022,ENGINEERING,0,1,0,6,1085,2,3
60004873,ENGINEERING,0,0,0,4,386,0,1
38220146,ENGINEERING,12,0,0,5,652,1,0
47276718,ENGINEERING,10,3,2,5,1073,1,-1
28630325,ENGINEERING,0,0,0,4,379,0,1
13264796,ENGINEERING,0,0,6,6,2579,2,-1
96029688,ENGINEERING,0,0,4,4,1039,0,1
32802563,ENGINEERING,0,0,0,4,790,0,1
18753367,ENGINEERING,0,4,0,7,979,2,4
26456899,ENGINEERING,0,1,0,4,630,0,1
10985403,ENGINEERING,5,5,1,5,648,2,0
10030015,ENGINEERING,0,2,0,4,371,0,1
86209934,ENGINEERING,0,2,0,4,940,0,1
11890896,ENGINEERING,3,0,0,4,758,0,1
10624813,ENGINEERING,0,0,3,3,974,0,2
61579998,ENGINEERING,0,0,1,5,719,0,0
62071407,ENGINEERING,0,0,1,5,718,0,0
12472574,ENGINEERING,0,2,0,6,2449,2,-1
31694970,ENGINEERING,0,3,5,5,1034,2,-1
33685075,ENGINEERING,14,0,2,5,919,1,0
77828437,ENGINEERING,0,0,2,4,846,0,1
35172961,ENGINEERING,0,0,0,4,759,0,1
21629057,ENGINEERING,0,2,0,6,1068,2,3
15906625,ACCOUNTANT,15,0,0,4,774,1,1
30361788,ACCOUNTANT,0,1,0,4,291,0,1
21031285,ACCOUNTANT,0,0,0,4,759,0,1
25749150,ACCOUNTANT,0,2,0,4,824,0,1
12338274,ACCOUNTANT,0,0,0,5,810,0,0
33527446,ACCOUNTANT,0,3,0,4,808,0,1
12442909,ACCOUNTANT,0,0,0,4,653,0,1
37997506,ACCOUNTANT,0,0,0,5,1021,0,0
37370455,ACCOUNTANT,3,0,0,5,731,0,0
10554236,ACCOUNTANT,0,2,0,5,3459,2,-1
31602598,ACCOUNTANT,35,1,0,6,699,1,-1
19545827,ACCOUNTANT,0,2,0,4,926,0,1
14470533,ACCOUNTANT,20,1,0,6,837,1,-1
43685045,ACCOUNTANT,0,2,1,3,697,0,2
18365791,ACCOUNTANT,0,0,0,4,203,0,1
14224370,ACCOUNTANT,0,0,1,5,425,0,0
21794875,ACCOUNTANT,0,1,0,5,795,0,0
23734441,ACCOUNTANT,0,0,0,4,848,0,1
39115899,ACCOUNTANT,0,2,0,4,639,0,1
23139819,ACCOUNTANT,0,0,0,6,863,2,3
42487883,ACCOUNTANT,0,1,3,5,650,2,0
23636277,ACCOUNTANT,0,2,0,4,859,0,1
21338490,ACCOUNTANT,18,2,0,5,647,1,0
14491649,ACCOUNTANT,0,0,0,5,743,0,0
17407184,ACCOUNTANT,0,1,0,5,671,0,0
30813919,ACCOUNTANT,10,11,2,5,831,2,-1
78403342,ACCOUNTANT,0,2,2,5,867,2,0
20393721,ACCOUNTANT,0,4,2,3,718,0,2
24817041,ACCOUNTANT,0,0,0,4,271,0,1
27980446,ACCOUNTANT,0,0,0,6,709,2,3
25462793,ACCOUNTANT,0,4,0,4,452,0,1
29456173,ACCOUNTANT,0,0,1,5,681,0,0
59403481,ACCOUNTANT,0,2,1,4,747,0,1
13491889,ACCOUNTANT,0,3,0,6,686,2,3
25846894,ACCOUNTANT,0,0,0,4,773,0,1
53640713,ACCOUNTANT,8,4,0,4,1581,2,-1
11163645,ACCOUNTANT,0,1,0,5,628,0,0
23513618,ACCOUNTANT,0,1,0,5,761,0,0
75286906,ACCOUNTANT,0,0,2,4,796,0,1
20253563,ACCOUNTANT,15,0,1,5,674,1,0
16237710,ACCOUNTANT,0,1,0,4,837,0,1
13294301,ACCOUNTANT,0,0,0,3,632,0,2
13130984,ACCOUNTANT,0,0,0,4,510,0,1
25127518,ACCOUNTANT,0,0,0,5,442,0,0
24799301,ACCOUNTANT,0,0,0,4,143,0,1
25067742,ACCOUNTANT,0,1,0,4,344,0,1
15821633,ACCOUNTANT,0,1,1,5,862,0,0
15363277,ACCOUNTANT,0,3,1,6,928,2,3
18132924,ACCOUNTANT,0,3,0,5,856,2,0
63137898,ACCOUNTANT,0,0,0,5,789,0,0
21763056,ACCOUNTANT,0,0,0,4,750,0,1
20624984,ACCOUNTANT,0,0,0,5,644,0,0
25935030,ACCOUNTANT,0,0,0,4,750,0,1
17556527,ACCOUNTANT,0,4,0,5,1147,2,0
28939941,ACCOUNTANT,0,5,0,6,899,2,3
28359817,ACCOUNTANT,0,0,0,4,857,0,1
20345168,ACCOUNTANT,0,0,0,5,465,0,0
14496667,ACCOUNTANT,0,1,0,5,681,0,0
25862026,ACCOUNTANT,0,0,0,4,753,0,1
23246831,ACCOUNTANT,11,1,0,6,685,1,5
49204385,ACCOUNTANT,0,1,0,6,1519,2,3
12802330,ACCOUNTANT,0,0,0,4,816,0,1
22925443,ACCOUNTANT,0,0,0,5,649,0,0
28614791,ACCOUNTANT,10,2,0,5,842,1,0
30304575,ACCOUNTANT,0,1,0,5,1046,2,0
26065877,ACCOUNTANT,0,0,0,3,651,0,2
29821051,ACCOUNTANT,8,0,0,6,1065,2,5
29999135,ACCOUNTANT,0,0,0,5,1407,2,0
21853199,ACCOUNTANT,0,1,0,5,737,0,0
39674178,ACCOUNTANT,0,0,0,4,706,0,1
14449423,ACCOUNTANT,10,0,0,4,982,1,1
25547145,ACCOUNTANT,5,0,0,4,909,0,1
14055988,ACCOUNTANT,0,0,0,5,616,0,0
27637576,ACCOUNTANT,0,0,1,4,1165,0,1
49997097,ACCOUNTANT,0,0,0,4,693,0,1
27558837,ACCOUNTANT,0,0,0,4,740,0,1
14126433,ACCOUNTANT,0,2,1,5,823,2,0
34198885,ACCOUNTANT,0,1,0,5,686,0,0
62809577,ACCOUNTANT,0,1,1,4,468,0,1
12065211,ACCOUNTANT,0,3,0,5,782,2,0
23416654,ACCOUNTANT,0,1,0,5,712,0,0
38847011,ACCOUNTANT,0,2,0,4,885,0,1
27573855,ACCOUNTANT,0,0,1,5,916,0,0
15592167,ACCOUNTANT,0,4,0,4,670,0,1
20082776,ACCOUNTANT,12,2,3,5,682,1,0
10674770,ACCOUNTANT,0,0,0,4,1047,0,1
24294778,ACCOUNTANT,0,0,0,4,1219,0,1
11759079,ACCOUNTANT,0,5,1,6,849,2,3
18669563,ACCOUNTANT,0,0,0,5,594,0,0
18569929,ACCOUNTANT,0,1,0,4,544,0,1
80053367,ACCOUNTANT,0,3,0,3,600,0,2
87635012,ACCOUNTANT,0,0,0,5,731,0,0
24703009,ACCOUNTANT,0,1,0,5,827,0,0
25867805,ACCOUNTANT,0,0,0,5,628,0,0
35554162,ACCOUNTANT,0,0,1,4,677,0,1
13701259,ACCOUNTANT,0,1,1,4,866,0,1
12202337,ACCOUNTANT,0,0,0,5,743,0,0
19446337,ACCOUNTANT,0,2,1,5,747,2,0
15289348,ACCOUNTANT,0,2,2,4,1186,2,1
28969385,ACCOUNTANT,0,2,0,6,739,2,3
36425270,ACCOUNTANT,0,0,0,4,655,0,1
78257294,ACCOUNTANT,0,4,1,4,1090,2,1
23438112,ACCOUNTANT,0,2,0,4,636,0,1
98559931,ACCOUNTANT,0,0,3,5,797,2,0
17306905,ACCOUNTANT,0,0,6,5,1825,2,-1
12780508,ACCOUNTANT,0,1,0,4,994,0,1
26975573,ACCOUNTANT,0,0,1,6,1060,2,3
28298773,ACCOUNTANT,12,0,7,5,664,1,-1
29050809,ACCOUNTANT,0,4,0,5,1200,2,0
34816637,ACCOUNTANT,0,1,0,3,708,0,2
22465498,ACCOUNTANT,0,2,0,6,992,2,3
24103168,ACCOUNTANT,8,1,1,6,694,2,5
36024962,ACCOUNTANT,0,0,0,5,233,0,0
18635654,ACCOUNTANT,6,0,0,4,449,0,1
50222417,ACCOUNTANT,0,3,0,5,1152,2,0
23387174,ACCOUNTANT,16,0,0,4,782,1,1
13072019,ACCOUNTANT,0,4,0,4,829,0,1
82649935,ACCOUNTANT,0,0,0,5,696,0,0
99433371,CONSTRUCTION,0,0,0,4,214,0,1
10734870,CONSTRUCTION,0,4,0,5,727,2,0
18472240,CONSTRUCTION,0,1,0,3,222,0,2
71576860,CONSTRUCTION,0,0,0,5,683,0,0
29087505,CONSTRUCTION,0,0,0,4,790,0,1
22965804,CONSTRUCTION,0,0,0,3,113,0,2
33141415,CONSTRUCTION,0,0,0,4,461,0,1
26509539,CONSTRUCTION,0,4,0,5,959,2,0
36331163,CONSTRUCTION,0,0,1,5,384,0,0
25656981,CONSTRUCTION,0,6,1,5,682,2,0
26091595,CONSTRUCTION,0,0,0,5,764,0,0
11393213,CONSTRUCTION,0,2,0,5,702,0,0
14900898,CONSTRUCTION,0,3,3,5,626,2,0
25098739,CONSTRUCTION,0,1,0,5,232,0,0
78114950,CONSTRUCTION,0,5,0,6,1522,2,3
35971546,CONSTRUCTION,0,4,0,7,922,2,4
22019500,CONSTRUCTION,33,0,0,5,1143,1,-1
12839152,CONSTRUCTION,0,6,0,6,939,2,3
16353584,CONSTRUCTION,26,2,0,5,729,1,-1
29878348,CONSTRUCTION,0,0,0,5,266,0,0
28815362,CONSTRUCTION,0,2,0,4,936,0,1
15564893,CONSTRUCTION,0,0,0,5,702,0,0
12491898,CONSTRUCTION,0,8,2,6,2540,2,-1
29574501,CONSTRUCTION,13,2,0,5,573,1,0
32799518,CONSTRUCTION,0,0,0,6,1565,2,3
28942221,CONSTRUCTION,0,0,0,4,666,0,1
10176013,CONSTRUCTION,0,1,0,6,1196,2,3
16378091,CONSTRUCTION,0,0,0,3,351,0,2
16203589,CONSTRUCTION,0,0,0,5,932,0,0
63145386,CONSTRUCTION,0,0,0,6,678,2,3
13907230,CONSTRUCTION,0,0,0,4,274,0,1
21586858,CONSTRUCTION,18,6,1,5,956,1,-1
61065616,CONSTRUCTION,0,0,0,5,622,0,0
19471144,CONSTRUCTION,0,1,0,5,953,0,0
17342969,CONSTRUCTION,0,1,17,4,3128,2,-1
10041713,CONSTRUCTION,0,3,0,6,924,2,3
24770846,CONSTRUCTION,0,3,0,6,531,2,3
24740005,CONSTRUCTION,10,4,4,5,1009,1,-1
14585273,CONSTRUCTION,0,1,2,6,689,2,3
28756444,CONSTRUCTION,0,6,0,6,1043,2,3
10281555,CONSTRUCTION,0,0,0,6,708,2,3
48549972,CONSTRUCTION,0,5,1,6,527,2,3
17252448,CONSTRUCTION,0,0,0,4,730,0,1
15721849,CONSTRUCTION,0,2,0,6,1009,2,3
56525735,CONSTRUCTION,0,2,0,5,870,2,0
51638201,CONSTRUCTION,0,2,0,5,654,0,0
94503308,CONSTRUCTION,0,1,1,5,611,0,0
27835351,CONSTRUCTION,5,0,1,5,815,0,0
38946032,CONSTRUCTION,15,1,0,5,779,1,0
39674782,CONSTRUCTION,0,3,0,7,682,2,4
29193505,CONSTRUCTION,0,6,2,6,822,2,3
12890045,CONSTRUCTION,0,2,0,6,614,2,3
29894080,CONSTRUCTION,0,3,0,6,1093,2,3
32025286,CONSTRUCTION,0,3,0,5,950,2,0
21567392,CONSTRUCTION,0,1,0,4,1048,0,1
32265203,CONSTRUCTION,0,0,0,4,670,0,1
27246366,CONSTRUCTION,0,6,0,6,711,2,3
27066370,CONSTRUCTION,0,1,0,4,454,0,1
21363048,CONSTRUCTION,15,9,0,6,1040,1,-1
21782152,CONSTRUCTION,0,1,1,5,699,0,0
16626724,CONSTRUCTION,0,1,1,6,470,2,3
25224998,CONSTRUCTION,0,4,2,6,651,2,3
28803888,CONSTRUCTION,0,1,0,5,829,0,0
25187733,CONSTRUCTION,15,2,1,6,1556,1,-1
88859947,CONSTRUCTION,0,6,1,5,780,2,0
17570634,CONSTRUCTION,0,2,1,6,784,2,3
10149490,CONSTRUCTION,0,5,3,6,1356,2,-1
19364677,CONSTRUCTION,0,3,3,7,804,2,-1
22983516,CONSTRUCTION,0,0,2,6,985,2,3
31850269,CONSTRUCTION,0,3,0,4,620,0,1
27243670,CONSTRUCTION,0,3,0,5,1277,2,0
44147689,CONSTRUCTION,0,4,1,5,428,2,0
12654876,CONSTRUCTION,0,7,1,7,870,2,-1
49685006,CONSTRUCTION,0,0,0,5,1286,2,0
12212468,CONSTRUCTION,16,0,1,5,1258,1,-1
29483501,CONSTRUCTION,0,0,0,4,773,0,1
69764348,CONSTRUCTION,0,0,2,5,1501,2,0
18882984,CONSTRUCTION,22,2,0,6,802,1,-1
45475027,CONSTRUCTION,0,5,1,6,1152,2,3
34544955,CONSTRUCTION,0,1,0,6,844,2,3
93436805,CONSTRUCTION,0,0,0,5,656,0,0
39908485,CONSTRUCTION,21,5,4,6,3994,1,-1
39566718,CONSTRUCTION,0,2,1,7,1063,2,4
12666174,CONSTRUCTION,0,1,0,5,1125,2,0
20565849,CONSTRUCTION,0,1,0,4,448,0,1
12693146,CONSTRUCTION,0,4,1,6,1135,2,3
14849103,CONSTRUCTION,0,1,0,6,781,2,3
10100240,CONSTRUCTION,0,1,2,6,801,2,3
22894544,CONSTRUCTION,0,2,0,5,736,0,0
19928941,CONSTRUCTION,0,0,0,4,240,0,1
39027764,CONSTRUCTION,38,1,0,5,853,1,-1
23818675,CONSTRUCTION,20,2,0,6,1174,1,-1
24953126,CONSTRUCTION,20,6,0,5,1062,1,-1
22718826,CONSTRUCTION,0,5,6,6,707,2,-1
24361598,CONSTRUCTION,0,4,2,5,963,2,0
20681037,CONSTRUCTION,0,0,0,4,236,0,1
16924279,CONSTRUCTION,0,1,1,6,724,2,3
30311725,CONSTRUCTION,30,3,1,6,727,1,-1
29061628,CONSTRUCTION,0,1,0,4,328,0,1
33023370,CONSTRUCTION,8,0,0,6,877,2,5
32773331,CONSTRUCTION,20,6,4,6,892,1,-1
10820510,CONSTRUCTION,0,8,0,6,356,2,-1
28949406,CONSTRUCTION,0,0,0,4,852,0,1
12826414,CONSTRUCTION,0,4,2,5,1331,2,0
63083944,CONSTRUCTION,0,4,1,6,902,2,3
22546476,CONSTRUCTION,0,2,0,5,690,0,0
90032884,CONSTRUCTION,0,2,0,5,656,0,0
27187994,CONSTRUCTION,0,0,0,5,169,0,0
30397268,CONSTRUCTION,0,0,0,5,1386,2,0
78298706,CONSTRUCTION,0,0,0,5,741,0,0
11650031,CONSTRUCTION,0,1,0,6,298,0,3
12695537,CONSTRUCTION,0,1,0,5,741,0,0
31392754,PUBLIC-RELATIONS,0,0,0,4,835,0,1
23143731,PUBLIC-RELATIONS,0,0,1,3,716,0,2
26130673,PUBLIC-RELATIONS,0,0,0,4,468,0,1
25070914,PUBLIC-RELATIONS,0,0,0,6,1051,2,3
37913536,PUBLIC-RELATIONS,0,0,0,4,772,0,1
14278888,PUBLIC-RELATIONS,0,0,0,5,708,0,0
28831442,PUBLIC-RELATIONS,0,0,0,5,1170,0,0
98086373,PUBLIC-RELATIONS,0,1,0,5,811,0,0
23673025,PUBLIC-RELATIONS,0,2,0,4,1031,0,1
10070224,PUBLIC-RELATIONS,0,0,1,5,937,0,0
28290448,PUBLIC-RELATIONS,0,1,0,5,1124,2,0
24559558,PUBLIC-RELATIONS,20,1,0,5,745,1,0
28862054,PUBLIC-RELATIONS,0,2,0,5,1179,2,0
14536764,PUBLIC-RELATIONS,0,0,1,5,716,0,0
37087371,PUBLIC-RELATIONS,0,3,0,4,719,0,1
12191094,PUBLIC-RELATIONS,0,1,1,6,738,2,3
12920612,PUBLIC-RELATIONS,30,0,0,4,860,1,-1
14009087,PUBLIC-RELATIONS,0,0,1,4,808,0,1
91197243,PUBLIC-RELATIONS,0,2,0,6,773,2,3
12545844,PUBLIC-RELATIONS,0,0,0,5,352,0,0
31292364,PUBLIC-RELATIONS,0,5,0,5,845,2,0
11902276,PUBLIC-RELATIONS,0,1,3,6,775,2,3
18436190,PUBLIC-RELATIONS,0,1,0,4,680,0,1
23771896,PUBLIC-RELATIONS,0,0,0,5,742,0,0
25413261,PUBLIC-RELATIONS,0,0,2,6,1480,2,3
49119887,PUBLIC-RELATIONS,0,0,0,4,604,0,1
27000192,PUBLIC-RELATIONS,0,2,0,4,1081,0,1
27257013,PUBLIC-RELATIONS,0,5,0,7,1284,2,4
45900271,PUBLIC-RELATIONS,0,0,0,6,722,2,3
22560013,PUBLIC-RELATIONS,0,0,0,5,744,0,0
24977396,PUBLIC-RELATIONS,0,0,0,5,887,0,0
14364597,PUBLIC-RELATIONS,0,0,0,4,634,0,1
59346975,PUBLIC-RELATIONS,0,0,1,3,860,0,2
11850315,PUBLIC-RELATIONS,0,0,0,5,1008,0,0
24710433,PUBLIC-RELATIONS,0,3,1,4,1353,2,1
